id|name|description|area|type|tier_icon|client_sort_id
1189|Cast Ice Burst|Cast the Ice Burst spell.|Kharidian Desert|Combat|2319|786
1192|Cast Ice Blitz|Cast the Ice Blitz spell.|Kharidian Desert|Combat|2319|787
1194|Cast Smoke Barrage|Cast the Smoke Barrage spell.|Kharidian Desert|Combat|2319|788
1196|Cast Shadow Barrage|Cast the Shadow Barrage spell.|Kharidian Desert|Combat|2319|789
1200|Equip a Dragon 2-Handed Sword|Equip a Dragon 2-Handed Sword in the Kharidian Desert.|Kharidian Desert|Combat|2319|790
1203|Complete the Hard Desert Diary|Complete all of the hard tasks in the Desert Achievement Diary.|Kharidian Desert|Achievement|2319|791
1207|Equip a Piece of the Infinity Robe Set|Equip any piece of the Infinity robe set.|Kharidian Desert|Combat|2319|792
1211|Cast Paddewwa Teleport|Cast the Paddewwa Teleport spell.|Kharidian Desert|Skill|2319|793
1215|Have Zahur Make 1,000 Unfinished Potions At Once|Have Zahur make 1,000 Unfinished Potions in one go.|Kharidian Desert|Other|2319|794
1222|Complete Floor 1 of the Hallowed Sepulchre|Complete floor 1 of the Hallowed Sepulchre in Darkmeyer.|Morytania|Minigame|2319|795
1223|Complete Floor 2 of the Hallowed Sepulchre|Complete floor 2 of the Hallowed Sepulchre in Darkmeyer.|Morytania|Minigame|2319|796
1224|Complete Floor 3 of the Hallowed Sepulchre|Complete floor 3 of the Hallowed Sepulchre in Darkmeyer.|Morytania|Minigame|2319|797
1225|Complete Floor 4 of the Hallowed Sepulchre|Complete floor 4 of the Hallowed Sepulchre in Darkmeyer.|Morytania|Minigame|2319|798
1227|Complete the Hallowed Sepulchre in 8:00|Complete the Hallowed Sepulchre in Darkmeyer in 8:00 or less.|Morytania|Minigame|2319|799
1230|Purchase a Reward From the Hallowed Sepulchre|Purchase a reward from the Hallowed Sepulchre.|Morytania|Minigame|2319|800
1231|Obtain Every Hallowed Tool|Obtain all four Hallowed Tools from the Hallowed Sepulchre.|Morytania|Minigame|2319|801
1235|Pickpocket a Vyre 50 Times|Pickpocket a Vyre 50 times.|Morytania|Skill|2319|802
1238|Convert 2,000 Daeyalt Shards Into Essence|Convert 2,000 Daeyalt Shards into Daeyalt Essence in Darkmeyer in one go.|Morytania|Skill|2319|803
1239|Craft a Rune Using Daeyalt Essence|Craft any rune using Daeyalt Essence.|Morytania|Skill|2319|804
1242|Defeat a Gargoyle in Morytania|Defeat a Gargoyle in Morytania.|Morytania|Combat|2319|805
1250|Defeat an Abyssal Demon in Morytania|Defeat an Abyssal Demon in Morytania.|Morytania|Combat|2319|806
1254|Equip any Full Barrows Armour Set|Equip a full set of any Barrows robes.|Morytania|Combat|2319|807
1258|Equip a Granite Hammer or Granite Ring|Equip either a Granite Hammer or a Granite Ring.|Morytania|Combat|2319|808
1277|Defeat the Grotesque Guardians|Defeat the Grotesque Guardians at the Slayer Tower.|Morytania|Combat|2319|809
1278|Defeat the Grotesque Guardians 100 Times|Defeat the Grotesque Guardians at the Slayer Tower 100 times.|Morytania|Combat|2319|810
1282|Complete the Hard Morytania Diary|Complete all of the hard tasks in the Morytania Achievement Diary.|Morytania|Achievement|2319|811
1286|Complete a Hard Temple Trek|Complete a hard Temple Trek.|Morytania|Minigame|2319|812
1289|Complete Sins of the Father|Complete the Sins of the Father quest.|Morytania|Quest|2319|813
1291|Pet Frank|Pet Darkmeyer's goodest boy.|Morytania|Other|2319|814
1301|Catch 100 Dark Crabs|Catch 100 Dark Crabs in the Wilderness.|Wilderness|Skill|2319|815
1306|Catch a Black Chinchompa|Catch a Black Chinchompa in the Wilderness.|Wilderness|Skill|2319|816
1310|Craft an Air Battlestaff in the Wilderness|Craft an Air Battlestaff in the Wilderness.|Wilderness|Skill|2319|817
1313|Fill a Giant Pouch|Fill a Giant Pouch with Essence.|Global|Skill|2319|818
1317|Defeat Venenatis|Defeat Venenatis in the Wilderness.|Wilderness|Combat|2319|819
1321|Defeat Callisto|Defeat Callisto in the Wilderness.|Wilderness|Combat|2319|820
1325|Defeat Vet'ion|Defeat Vet'ion in the Wilderness.|Wilderness|Combat|2319|821
1329|Defeat the King Black Dragon|Defeat the King Black Dragon in the Wilderness.|Wilderness|Combat|2319|822
1331|Equip a Dragon Pickaxe|Equip a Dragon Pickaxe.|Wilderness|Combat|2319|823
1332|Equip a Dragon 2-Handed Sword in the Wilderness|Equip a Dragon 2-Handed Sword in the Wilderness.|Wilderness|Combat|2319|824
1342|Equip an Enchanted Slayer Staff|Equip an Enchanted Slayer Staff.|Wilderness|Combat|2319|825
1350|Trade With the Emblem Trader|Trade an Ancient Medallion, an Ancient Effigy or an Ancient Relic with the Emblem Trader in the Forinthry Dungeon.|Wilderness|Combat|2319|826
1352|Imbue a God Cape|Imbue either a Saradomin Cape, a Guthix Cape or a Zamorak Cape.|Wilderness|Combat|2319|827
1358|Complete the Hard Wilderness Diary|Complete all of the hard tasks in the Wilderness Achievement Diary.|Wilderness|Achievement|2319|828
1370|Equip a Piece of the Dagon'Hai Set|Equip any piece of the Dagon'hai robe set.|Wilderness|Other|2319|829
1379|Complete the Hard Varrock Diary|Complete all of the hard tasks in the Varrock Achievement Diary.|Misthalin|Achievement|2319|830
1385|Complete the Hard Ardougne Diary|Complete all of the hard tasks in the Ardougne Achievement Diary.|Kandarin|Achievement|2319|831
1387|Complete Enakhra's Lament|Complete the Enakhra's Lament quest.|Kharidian Desert|Quest|2319|832
1388|Defeat a Drake|Defeat a Drake in the Mount Karuulm Slayer Dungeon.|Kourend & Kebos|Combat|2319|833
1392|Activate an Arcane or Dexterous Prayer Scroll|Activate an Arcane or Dexterous prayer scroll.|Kourend & Kebos|Other|2319|834
1398|Equip a Sarachnis Cudgel|Equip a Sarachnis Cudgel.|Kourend & Kebos|Other|2319|835
1410|Defeat Phosani's Nightmare|Defeat Phosani's Nightmare in the Sisterhood Sanctuary.|Morytania|Combat|2319|836
1411|Defeat The Nightmare 5 times|Defeat The Nightmare or Phosani's Nightmare 5 times combined.|Morytania|Combat|2319|837
1412|Defeat The Nightmare 10 times|Defeat The Nightmare or Phosani's Nightmare 10 times combined.|Morytania|Combat|2319|838
1413|Defeat The Nightmare 25 times|Defeat The Nightmare or Phosani's Nightmare 25 times combined.|Morytania|Combat|2319|839
1428|100 Tempoross Kills|Help the Spirit Anglers subdue the Tempoross 100 times.|Kharidian Desert|Skill|2319|840
1429|150 Tempoross Kills|Help the Spirit Anglers subdue the Tempoross 150 times.|Kharidian Desert|Skill|2319|841
1430|200 Tempoross Kills|Help the Spirit Anglers subdue the Tempoross 200 times.|Kharidian Desert|Skill|2319|842
1431|250 Tempoross Kills|Help the Spirit Anglers subdue the Tempoross 250 times.|Kharidian Desert|Skill|2319|843
1439|All Easy Combat Achievements|Complete all Easy Combat Achievements.|Global|Achievement|2319|844
1443|30 Medium Combat Achievements|Complete 30 Medium Combat Achievements.|Global|Achievement|2319|845
1444|All Medium Combat Achievements|Complete all Medium Combat Achievements.|Global|Achievement|2319|846
1445|1 Hard Combat Achievement|Complete a Hard Combat Achievement.|Global|Achievement|2319|847
1446|10 Hard Combat Achievements|Complete 10 Hard Combat Achievements.|Global|Achievement|2319|848
1447|20 Hard Combat Achievements|Complete 20 Hard Combat Achievements.|Global|Achievement|2319|849
1448|30 Hard Combat Achievements|Complete 30 Hard Combat Achievements.|Global|Achievement|2319|850
1449|45 Hard Combat Achievements|Complete 45 Hard Combat Achievements.|Global|Achievement|2319|851
1451|1 Elite Combat Achievement|Complete an Elite Combat Achievement.|Global|Achievement|2319|852
1452|10 Elite Combat Achievements|Complete 10 Elite Combat Achievements.|Global|Achievement|2319|853
1453|20 Elite Combat Achievements|Complete 20 Elite Combat Achievements.|Global|Achievement|2319|854
1454|30 Elite Combat Achievements|Complete 30 Elite Combat Achievements.|Global|Achievement|2319|855
1458|1 Master Combat Achievement|Complete a Master Combat Achievement.|Global|Achievement|2319|856
1459|10 Master Combat Achievements|Complete 10 Master Combat Achievements.|Global|Achievement|2319|857
1472|Cast Degrime Spell Full Clean|Clean 26 herbs at the same time using the Degrime spell.|Kourend & Kebos|Skill|2319|858
1476|Equip a Piece of Zealot's Robes|Equip either a Zealot's helm, a Zealot's robe top, a Zealot's robe bottom or a Zealot's boots.|Morytania|Other|2319|859
1477|Equip a Full Set of Zealot's Robes|Equip a Zealot's Helm, a Zealot's Robe Top, a Zealot's Robe Bottom and a Zealot's Boots.|Morytania|Other|2319|860
1480|Open a Gold Chest|Open a Gold Chest from Shades of Mort'ton.|Morytania|Minigame|2319|861
1490|Equip a Full set of Swampbark armour|Equip a Swampbark helm, a Swampbark body, some Swampbark legs, some Swampbark gauntlets and Swampbark boots.|Global|Other|2319|862
507|Achieve Your First Level 90|Reach level 90 in any skill.|Global|Skill|2320|863
508|Achieve Your First Level 95|Reach level 95 in any skill.|Global|Skill|2320|864
517|Reach Total Level 2000|Reach a Total Level of 2000.|Global|Skill|2320|865
518|Reach Total Level 2100|Reach a Total Level of 2100.|Global|Skill|2320|866
519|Reach Total Level 2200|Reach a Total Level of 2200.|Global|Skill|2320|867
529|Reach Base Level 80|Reach level 80 in every skill.|Global|Skill|2320|868
530|Reach Base Level 90|Reach level 90 in every skill.|Global|Skill|2320|869
532|Reach Level 99 Attack|Reach level 99 in your Attack skill.|Global|Skill|2320|870
533|Obtain 25 Million Attack XP|Obtain 25 million experience in your Attack skill.|Global|Skill|2320|871
534|Reach Level 99 Strength|Reach level 99 in your Strength skill.|Global|Skill|2320|872
535|Obtain 25 Million Strength XP|Obtain 25 million experience in your Strength skill.|Global|Skill|2320|873
536|Reach Level 99 Defence|Reach level 99 in your Defence skill.|Global|Skill|2320|874
537|Obtain 25 Million Defence XP|Obtain 25 million experience in your Defence skill.|Global|Skill|2320|875
538|Reach Level 99 Ranged|Reach level 99 in your Ranged skill.|Global|Skill|2320|876
539|Obtain 25 Million Ranged XP|Obtain 25 million experience in your Ranged skill.|Global|Skill|2320|877
540|Reach Level 99 Prayer|Reach level 99 in your Prayer skill.|Global|Skill|2320|878
541|Obtain 25 Million Prayer XP|Obtain 25 million experience in your Prayer skill.|Global|Skill|2320|879
542|Reach Level 99 Magic|Reach level 99 in your Magic skill.|Global|Skill|2320|880
543|Obtain 25 Million Magic XP|Obtain 25 million experience in your Magic skill.|Global|Skill|2320|881
544|Reach Level 99 Runecraft|Reach level 99 in your Runecraft skill.|Global|Skill|2320|882
545|Obtain 25 Million Runecraft XP|Obtain 25 million experience in your Runecraft skill.|Global|Skill|2320|883
546|Reach Level 99 Construction|Reach level 99 in your Construction skill.|Global|Skill|2320|884
547|Obtain 25 Million Construction XP|Obtain 25 million experience in your Construction skill.|Global|Skill|2320|885
548|Reach Level 99 Hitpoints|Reach level 99 in your Hitpoints skill.|Global|Skill|2320|886
549|Obtain 25 Million Hitpoints XP|Obtain 25 million experience in your Hitpoints skill.|Global|Skill|2320|887
550|Reach Level 99 Agility|Reach level 99 in your Agility skill.|Global|Skill|2320|888
551|Obtain 25 Million Agility XP|Obtain 25 million experience in your Agility skill.|Global|Skill|2320|889
552|Reach Level 99 Herblore|Reach level 99 in your Herblore skill.|Global|Skill|2320|890
553|Obtain 25 Million Herblore XP|Obtain 25 million experience in your Herblore skill.|Global|Skill|2320|891
554|Reach Level 99 Thieving|Reach level 99 in your Thieving skill.|Global|Skill|2320|892
555|Obtain 25 Million Thieving XP|Obtain 25 million experience in your Thieving skill.|Global|Skill|2320|893
556|Reach Level 99 Crafting|Reach level 99 in your Crafting skill.|Global|Skill|2320|894
557|Obtain 25 Million Crafting XP|Obtain 25 million experience in your Crafting skill.|Global|Skill|2320|895
558|Reach Level 99 Fletching|Reach level 99 in your Fletching skill.|Global|Skill|2320|896
559|Obtain 25 Million Fletching XP|Obtain 25 million experience in your Fletching skill.|Global|Skill|2320|897
560|Reach Level 99 Slayer|Reach level 99 in your Slayer skill.|Global|Skill|2320|898
561|Obtain 25 Million Slayer XP|Obtain 25 million experience in your Slayer skill.|Global|Skill|2320|899
562|Reach Level 99 Hunter|Reach level 99 in your Hunter skill.|Global|Skill|2320|900
563|Obtain 25 Million Hunter XP|Obtain 25 million experience in your Hunter skill.|Global|Skill|2320|901
564|Reach Level 99 Mining|Reach level 99 in your Mining skill.|Global|Skill|2320|902
565|Obtain 25 Million Mining XP|Obtain 25 million experience in your Mining skill.|Global|Skill|2320|903
566|Reach Level 99 Smithing|Reach level 99 in your Smithing skill.|Global|Skill|2320|904
567|Obtain 25 Million Smithing XP|Obtain 25 million experience in your Smithing skill.|Global|Skill|2320|905
568|Reach Level 99 Fishing|Reach level 99 in your Fishing skill.|Global|Skill|2320|906
569|Obtain 25 Million Fishing XP|Obtain 25 million experience in your Fishing skill.|Global|Skill|2320|907
570|Reach Level 99 Cooking|Reach level 99 in your Cooking skill.|Global|Skill|2320|908
571|Obtain 25 Million Cooking XP|Obtain 25 million experience in your Cooking skill.|Global|Skill|2320|909
572|Reach Level 99 Firemaking|Reach level 99 in your Firemaking skill.|Global|Skill|2320|910
573|Obtain 25 Million Firemaking XP|Obtain 25 million experience in your Firemaking skill.|Global|Skill|2320|911
574|Reach Level 99 Woodcutting|Reach level 99 in your Woodcutting skill.|Global|Skill|2320|912
575|Obtain 25 Million Woodcutting XP|Obtain 25 million experience in your Woodcutting skill.|Global|Skill|2320|913
576|Reach Level 99 Farming|Reach level 99 in your Farming skill.|Global|Skill|2320|914
577|Obtain 25 Million Farming XP|Obtain 25 million experience in your Farming skill.|Global|Skill|2320|915
715|Reach Combat Level 120|Reach Combat Level 120.|Global|Combat|2320|916
716|Reach Combat Level 126|Reach Combat Level 126.|Global|Combat|2320|917
1503|Activate 3 Set Effects|Fully activate 3 Set Effects simultaneously with your equipped Fragments.|Global|Other|2320|918
8|Fill 25 Elite Clue Collection Log Slots|Fill 25 slots in the Elite Clue section of the Collection Log.|Global|Minigame|2320|919
10|Fill 25 Master Clue Collection Log Slots|Fill 25 slots in the Master Clue section of the Collection Log.|Global|Minigame|2320|920
14|Use the Explore Emote|Use the Explore emote.|Global|Minigame|2320|921
18|Read a Clueless Scroll|Read a Clueless Scroll.|Global|Minigame|2320|922
21|Equip a Heavy Casket|Equip a Heavy Casket.|Global|Minigame|2320|923
23|Equip a Scroll Sack|Equip a Scroll Sack.|Global|Minigame|2320|924
25|Transform into Uri|Use the Uri Transform emote.|Global|Minigame|2320|925
40|Fill 30 Hard Clue Collection Log Slots|Fill 30 slots in the Hard Clue section of the Collection Log.|Global|Minigame|2320|926
48|Fill 40 Medium Clue Collection Log Slots|Fill 40 slots in the Medium Clue section of the Collection Log.|Global|Minigame|2320|927
67|Fill 50 Easy Clue Collection Log Slots|Fill 50 slots in the Easy Clue section of the Collection Log.|Global|Minigame|2320|928
75|Fill Every Beginner Clue Collection Log Slot|Fill every slot in the Beginner Clue section of the Collection Log.|Global|Minigame|2320|929
94|Gain 25 Unique Items From Master Clues|Gain 25 unique items from Master Clue Scroll Reward Caskets.|Global|Minigame|2320|930
103|Gain 25 Unique Items From Elite Clues|Gain 25 unique items from Elite Clue Scroll Reward Caskets.|Global|Minigame|2320|931
112|Gain 50 Unique Items From Hard Clues|Gain 50 unique items from Hard Clue Scroll Reward Caskets.|Global|Minigame|2320|932
274|Plant 100 Logavano Seeds|Plant 100 Logavano seeds in the Tithe Farm minigame.|Kourend & Kebos|Skill|2320|933
277|Enter the Farming Guild's High Tier|Enter the high tier of the Farming Guild in the Kebos Lowlands.|Kourend & Kebos|Skill|2320|934
284|Obtain Runite Ore at the Blast Mine|Obtain a piece of Runite ore while taking part in the Blast Mine.|Kourend & Kebos|Skill|2320|935
288|Check a grown Redwood Tree|Check the health of a Redwood Tree after growing one in the Farming Guild.|Kourend & Kebos|Skill|2320|936
241|250 Wintertodt Kills|Help the pyromancers subdue the Wintertodt 250 times.|Kourend & Kebos|Skill|2320|937
1494|300 Wintertodt Kills|Help the pyromancers subdue the Wintertodt 300 times.|Kourend & Kebos|Skill|2320|938
242|350 Wintertodt Kills|Help the pyromancers subdue the Wintertodt 350 times.|Kourend & Kebos|Skill|2320|939
341|25 Skotizo Kills|Kill Skotizo beneath the Catacombs of Kourend 25 times.|Kourend & Kebos|Combat|2320|940
342|50 Skotizo Kills|Kill Skotizo beneath the Catacombs of Kourend 50 times.|Kourend & Kebos|Combat|2320|941
343|60 Skotizo Kills|Kill Skotizo beneath the Catacombs of Kourend 60 times.|Kourend & Kebos|Combat|2320|942
344|80 Skotizo Kills|Kill Skotizo beneath the Catacombs of Kourend 80 times.|Kourend & Kebos|Combat|2320|943
345|100 Skotizo Kills|Kill Skotizo beneath the Catacombs of Kourend 100 times.|Kourend & Kebos|Combat|2320|944
346|125 Skotizo Kills|Kill Skotizo beneath the Catacombs of Kourend 125 times.|Kourend & Kebos|Combat|2320|945
347|150 Skotizo Kills|Kill Skotizo beneath the Catacombs of Kourend 150 times.|Kourend & Kebos|Combat|2320|946
348|1 Alchemical Hydra Kill|Kill the Alchemical Hydra in Mount Karuulm.|Kourend & Kebos|Combat|2320|947
349|25 Alchemical Hydra Kills|Kill the Alchemical Hydra in Mount Karuulm 25 times.|Kourend & Kebos|Combat|2320|948
350|50 Alchemical Hydra Kills|Kill the Alchemical Hydra in Mount Karuulm 50 times.|Kourend & Kebos|Combat|2320|949
351|75 Alchemical Hydra Kills|Kill the Alchemical Hydra in Mount Karuulm 75 times.|Kourend & Kebos|Combat|2320|950
352|100 Alchemical Hydra Kills|Kill the Alchemical Hydra in Mount Karuulm 100 times.|Kourend & Kebos|Combat|2320|951
353|250 Alchemical Hydra Kills|Kill the Alchemical Hydra in Mount Karuulm 250 times.|Kourend & Kebos|Combat|2320|952
354|300 Alchemical Hydra Kills|Kill the Alchemical Hydra in Mount Karuulm 300 times.|Kourend & Kebos|Combat|2320|953
1401|500 Alchemical Hydra Kills|Kill the Alchemical Hydra in Mount Karuulm 500 times.|Kourend & Kebos|Combat|2320|954
364|250 Chambers of Xeric|Complete the Chambers of Xeric 250 times.|Kourend & Kebos|Minigame|2320|955
370|25 Chambers of Xeric Challenge Mode|Complete the Chambers of Xeric Challenge Mode 25 times.|Kourend & Kebos|Minigame|2320|956
371|50 Chambers of Xeric Challenge Mode|Complete the Chambers of Xeric Challenge Mode 50 times.|Kourend & Kebos|Minigame|2320|957
372|100 Chambers of Xeric Challenge Mode|Complete the Chambers of Xeric Challenge Mode 100 times.|Kourend & Kebos|Minigame|2320|958
378|Receive 5 Chambers of Xeric Uniques|Receive 5 unique drops from completing the Chambers of Xeric.|Kourend & Kebos|Minigame|2320|959
379|Receive 10 Chambers of Xeric Uniques|Receive 10 unique drops from completing the Chambers of Xeric.|Kourend & Kebos|Minigame|2320|960
388|Activate an Imbued Heart|Obtain and activate an Imbued heart.|Global|Other|2320|961
389|Equip Ferocious Gloves|Obtain and equip a pair of Ferocious gloves.|Global|Other|2320|962
390|Equip a Dragon Hunter Lance|Obtain and equip a Dragon hunter lance.|Global|Other|2320|963
391|Equip a Brimstone Ring|Obtain and equip a Brimstone ring.|Kourend & Kebos|Other|2320|964
413|Kourend and Kebos Elite Diary Tasks|Complete all tasks in the elite tier of the Kourend and Kebos achievement diary.|Kourend & Kebos|Achievement|2320|965
419|Open 200 Grubby Chests|Open the grubby chest in the Forthos Dungeon 200 times.|Kourend & Kebos|Other|2320|966
420|Open 250 Grubby Chests|Open the grubby chest in the Forthos Dungeon 250 times.|Kourend & Kebos|Other|2320|967
427|Steal 150 Artefacts|Steal 150 artefacts for Captain Khaled in Piscarilius.|Kourend & Kebos|Skill|2320|968
472|25 Mimic Kills|Kill the Mimic as part of a Treasure Trail 25 times.|Global|Combat|2320|969
473|35 Mimic Kills|Kill the Mimic as part of a Treasure Trail 35 times.|Global|Combat|2320|970
492|Equip a Fish Sack|Equip a Fish sack, purchased from Alry on Molch Island.|Kourend & Kebos|Other|2320|971
578|Obtain a Skilling Pet|Obtain any Skilling Pet.|Global|Skill|2320|972
594|Travel Between Your Spirit Trees|Travel between any two Spirit Trees that you've grown.|Global|Skill|2320|973
636|Slay an Abyssal Demon|Kill an Abyssal Demon whilst on an Abyssal Demon Slayer Task.|Global|Combat|2320|974
637|Complete 200 Slayer Tasks|Complete 200 Slayer Tasks.|Global|Combat|2320|975
638|Defeat 50 Superior Slayer Creatures|Defeat 50 Superior Slayer Creatures.|Global|Combat|2320|976
647|Craft an Onyx Amulet|Craft an Onyx Amulet.|Global|Skill|2320|977
663|Smith a Dragonfire Shield|Use an Anvil to smith a Dragonfire Shield.|Global|Skill|2320|978
693|Catch a Lucky Impling Bare-Handed|Catch a Lucky Impling bare-handed.|Global|Skill|2320|979
707|Make a Super Combat Potion|Make a Super Combat Potion.|Global|Skill|2320|980
708|Obtain a Boss Pet|Obtain any Boss Pet.|Global|Combat|2320|981
719|Add a Jar to a Display Case|Add a Jar to a Display Case in your Player Owned House Achievement Gallery.|Global|Combat|2320|982
724|Equip an Abyssal Whip|Equip an Abyssal Whip.|Global|Combat|2320|983
728|Equip a Full Dragon Set|Equip a Dragon Platebody, a Dragon Full Helm and either some Dragon Platelegs or a Dragon Plateskirt.|Global|Combat|2320|984
751|Catch a Herbiboar 100 Times|Catch a Herbiboar on Fossil Island 100 times.|Misthalin|Skill|2320|985
752|Catch a Herbiboar 250 Times|Catch a Herbiboar on Fossil Island 250 times.|Misthalin|Skill|2320|986
753|Catch a Herbiboar 500 Times|Catch a Herbiboar on Fossil Island 500 times.|Misthalin|Skill|2320|987
755|Receive a Torstol From a Herbiboar|Receive a Torstol from a Herbiboar on Fossil Island.|Misthalin|Skill|2320|988
758|Mine a Runite Ore Fragment|Mine a Runite Ore Fragment in the Volcanic Mine on Fossil Island.|Misthalin|Minigame|2320|989
778|Equip a Dragon Crossbow|Equip a Dragon Crossbow.|Fremennik Province|Combat|2320|990
783|Equip a Dragonfire Shield|Equip a Dragonfire Shield.|Misthalin|Combat|2320|991
787|Equip an Ancient Wyvern Shield|Equip an Ancient Wyvern Shield.|Misthalin|Combat|2320|992
790|Equip an Abyssal Bludgeon|Equip an Abyssal Bludgeon.|Misthalin|Combat|2320|993
792|Equip an Abyssal Dagger|Equip an Abyssal Dagger.|Misthalin|Combat|2320|994
793|Offer an Unsired to the Font of Consumption|Offer an Unsired to the Font of Consumption in the Abyssal Nexus.|Misthalin|Combat|2320|995
794|Defeat the Abyssal Sire 100 Times|Defeat the Abyssal Sire in the Abyssal Nexus 100 times.|Misthalin|Combat|2320|996
795|Defeat the Abyssal Sire 250 Times|Defeat the Abyssal Sire in the Abyssal Nexus 250 times.|Misthalin|Combat|2320|997
796|Defeat the Abyssal Sire 500 Times|Defeat the Abyssal Sire in the Abyssal Nexus 500 times.|Misthalin|Combat|2320|998
800|Complete the Elite Lumbridge & Draynor Diary|Complete all of the elite tasks in the Lumbridge & Draynor Achievement Diary.|Misthalin|Achievement|2320|999
824|Dissect 50 Sacred Eels|Dissect 50 Sacred Eels.|Tirannwn|Skill|2320|1000
829|Equip an Elven Signet|Equip an Elven Signet.|Tirannwn|Skill|2320|1001
840|Equip a Full Crystal Armour Set|Equip a full set of Crystal armour.|Tirannwn|Combat|2320|1002
844|Complete the Corrupted Gauntlet|Complete the Corrupted Gauntlet in Prifddinas.|Tirannwn|Minigame|2320|1003
848|Obtain a Crystal Tool Seed|Obtain a Crystal Tool Seed as a drop from Zalcano.|Tirannwn|Combat|2320|1004
850|Equip a Serpentine Helm|Equip a Serpentine Helm.|Tirannwn|Combat|2320|1005
852|Craft a Toxic Blowpipe|Craft a Toxic Blowpipe.|Tirannwn|Combat|2320|1006
854|Craft a Toxic Trident|Craft a Toxic Trident.|Tirannwn|Combat|2320|1007
856|Defeat Zulrah in 0:54|Defeat Zulrah at the Poison Waste in 0:54 or less.|Tirannwn|Combat|2320|1008
859|Complete the Gauntlet in 5:00|Complete the Gauntlet in Prifddinas in 5:00 or less.|Tirannwn|Minigame|2320|1009
860|Complete the Corrupted Gauntlet in 8:30|Complete the Corrupted Gauntlet in Prifddinas in 8:30 or less.|Tirannwn|Minigame|2320|1010
861|Complete the Corrupted Gauntlet in 7:00|Complete the Corrupted Gauntlet in Prifddinas in 7:00 or less.|Tirannwn|Minigame|2320|1011
864|Complete the Corrupted Gauntlet 100 Times|Complete the Corrupted Gauntlet in Prifddinas 100 times.|Tirannwn|Minigame|2320|1012
865|Complete the Corrupted Gauntlet 250 Times|Complete the Corrupted Gauntlet in Prifddinas 250 times.|Tirannwn|Minigame|2320|1013
867|Defeat Zalcano 250 Times|Defeat Zalcano in Prifddinas 250 times.|Tirannwn|Combat|2320|1014
868|Defeat Zalcano 500 Times|Defeat Zalcano in Prifddinas 500 times.|Tirannwn|Combat|2320|1015
870|Defeat Zulrah 250 Times|Defeat Zulrah at the Poison Waste 250 times.|Tirannwn|Combat|2320|1016
871|Defeat Zulrah 500 Times|Defeat Zulrah at the Poison Waste 500 times.|Tirannwn|Combat|2320|1017
876|Equip a Piece of the Dragonstone Armour Set|Equip any piece of the Dragonstone armour set.|Tirannwn|Other|2320|1018
885|Cast Spellbook Swap|Cast the Spellbook Swap spell.|Fremennik Province|Skill|2320|1019
888|Build a Gilded Portal Nexus|Build a Gilded Portal Nexus in a Portal Nexus in your Player Owned House.|Fremennik Province|Skill|2320|1020
899|Create a Catherby Teleport Tablet|Create a Catherby Teleport Tablet.|Fremennik Province|Skill|2320|1021
903|Equip a Dragonfire Ward|Equip a Dragonfire Ward.|Fremennik Province|Combat|2320|1022
908|Equip a Dragonbone Necklace|Equip a Dragonbone Necklace.|Fremennik Province|Combat|2320|1023
912|Defeat Vorkath in 1:00|Defeat Vorkath on Ungael in 1:00 or less.|Fremennik Province|Combat|2320|1024
917|Equip Every Dagannoth King Ring|Equip an Archer's Ring, a Berserker Ring, a Seer's Ring and a Warrior Ring.|Fremennik Province|Combat|2320|1025
920|Equip a Neitiznot Faceguard|Equip a Neitiznot Faceguard.|Fremennik Province|Combat|2320|1026
922|Defeat Vorkath 5 Times Without Special Damage|Defeat Vorkath on Ungael 5 times in a row without taking any damage from his special attacks and without leaving his area. Failing this task requires you to leave the instance to try again.|Fremennik Province|Combat|2320|1027
925|Defeat Vorkath 15 Times Without Leaving|Defeat Vorkath on Ungael 15 times without leaving his area.|Fremennik Province|Combat|2320|1028
928|Defeat Vorkath 250 Times|Defeat Vorkath on Ungael 250 times.|Fremennik Province|Combat|2320|1029
929|Defeat Vorkath 500 Times|Defeat Vorkath on Ungael 500 times.|Fremennik Province|Combat|2320|1030
930|Defeat Vorkath 750 Times|Defeat Vorkath on Ungael 750 times.|Fremennik Province|Combat|2320|1031
933|Defeat Each Dagannoth King 300 Times|Defeat all three of the Dagannoth Kings in the Waterbirth Island Dungeon 300 times.|Fremennik Province|Combat|2320|1032
934|Defeat Each Dagannoth King 650 Times|Defeat all three of the Dagannoth Kings in the Waterbirth Island Dungeon 650 times.|Fremennik Province|Combat|2320|1033
935|Defeat Each Dagannoth King 1,000 Times|Defeat all three of the Dagannoth Kings in the Waterbirth Island Dungeon 1,000 times.|Fremennik Province|Combat|2320|1034
946|Complete the Elite Fremennik Diary|Complete all of the elite tasks in the Fremennik Achievement Diary.|Fremennik Province|Achievement|2320|1035
950|Equip a Completed God Book|Equip a completed God Book.|Fremennik Province|Other|2320|1036
961|Receive 60 Agility Arena Tickets With No Mistakes|Receive 60 Agility Arena Tickets without missing any pillars.|Karamja|Minigame|2320|1037
963|Pickpocket a Diamond From a TzHaar|Pickpocket a Diamond from a TzHaar.|Karamja|Skill|2320|1038
973|Equip a Fire Cape|Equip a Fire Cape.|Karamja|Combat|2320|1039
978|Complete the Fight Caves in 35:00|Complete the TzHaar Fight Cave in Mor Ul Rek in 35:00 or less.|Karamja|Minigame|2320|1040
